,Collection,PatientID,PatientName,StudyInstanceUID,StudyDate,StudyDescription,SeriesCount,SeriesInstanceUID,Modality,SeriesDescription,SeriesNumber,Manufacturer,ManufacturerModelName,SoftwareVersions,Visibility,ImageCount,SeriesDate
2238,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.2892.1213885522.2,2008-06-19,Scanner-Philips_Exp-200_Pitch-1.2_SlCol-16x0.75mm,60,1.2.840.113704.1.111.3828.1213897278.132,CT,SliceTh-1.5_SliceInc-0.7_ReconFilter-C,115.000000,Philips,Mx8000 IDT 16,3.2.0,1,427,
2239,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.2892.1213885522.2,2008-06-19,Scanner-Philips_Exp-200_Pitch-1.2_SlCol-16x0.75mm,60,1.2.840.113704.1.111.3828.1213897278.133,CT,SliceTh-3_SliceInc-1.5_ReconFilter-C,116.000000,Philips,Mx8000 IDT 16,3.2.0,1,198,
2240,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.2892.1213885522.2,2008-06-19,Scanner-Philips_Exp-200_Pitch-1.2_SlCol-16x0.75mm,60,1.2.840.113704.1.111.3828.1213897278.134,CT,SliceTh-0.8_SliceInc-0.4_ReconFilter-B,117.000000,Philips,Mx8000 IDT 16,3.2.0,1,745,
2241,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.2892.1213885522.2,2008-06-19,Scanner-Philips_Exp-200_Pitch-1.2_SlCol-16x0.75mm,60,1.2.840.113704.1.111.3828.1213897278.135,CT,SliceTh-1.5_SliceInc-0.7_ReconFilter-B,118.000000,Philips,Mx8000 IDT 16,3.2.0,1,425,
2242,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.2892.1213885522.2,2008-06-19,Scanner-Philips_Exp-200_Pitch-1.2_SlCol-16x0.75mm,60,1.2.840.113704.1.111.3828.1213897278.136,CT,SliceTh-3_SliceInc-1.5_ReconFilter-B,119.000000,Philips,Mx8000 IDT 16,3.2.0,1,123,
2243,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.2892.1213885522.2,2008-06-19,Scanner-Philips_Exp-200_Pitch-1.2_SlCol-16x0.75mm,60,1.2.840.113704.1.111.3828.1213898114.138,CT,SliceTh-0.8_SliceInc-0.4_ReconFilter-C,120.000000,Philips,Mx8000 IDT 16,3.2.0,1,749,
2244,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.2892.1213885522.2,2008-06-19,Scanner-Philips_Exp-200_Pitch-1.2_SlCol-16x0.75mm,60,1.2.840.113704.1.111.4956.1214409493.1,CT,SliceTh-1.5_SliceInc-0.7_ReconFilter-C,68.000000,Philips,Mx8000 IDT 16,3.2.0,1,427,
2245,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.2892.1213885522.2,2008-06-19,Scanner-Philips_Exp-200_Pitch-1.2_SlCol-16x0.75mm,60,1.2.840.113704.1.111.4956.1214409493.8,CT,SliceTh-3_SliceInc-1.5_ReconFilter-C,69.000000,Philips,Mx8000 IDT 16,3.2.0,1,198,
2246,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.2892.1213885522.2,2008-06-19,Scanner-Philips_Exp-200_Pitch-1.2_SlCol-16x0.75mm,60,1.2.840.113704.1.111.5828.1214424989.1,CT,SliceTh-0.8_SliceInc-0.4_ReconFilter-B,70.000000,Philips,Mx8000 IDT 16,3.2.0,1,745,
2247,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.2892.1213885522.2,2008-06-19,Scanner-Philips_Exp-200_Pitch-1.2_SlCol-16x0.75mm,60,1.2.840.113704.1.111.5828.1214424989.6,CT,SliceTh-1.5_SliceInc-0.7_ReconFilter-B,71.000000,Philips,Mx8000 IDT 16,3.2.0,1,425,
2248,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.2892.1213885522.2,2008-06-19,Scanner-Philips_Exp-200_Pitch-1.2_SlCol-16x0.75mm,60,1.2.840.113704.1.111.5828.1214424989.7,CT,SliceTh-3_SliceInc-1.5_ReconFilter-B,72.000000,Philips,Mx8000 IDT 16,3.2.0,1,197,
2249,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.2892.1213885522.2,2008-06-19,Scanner-Philips_Exp-200_Pitch-1.2_SlCol-16x0.75mm,60,1.2.840.113704.1.111.6032.1213886886.6,CT,SliceTh-0.8_SliceInc-0.4_ReconFilter-C,73.000000,Philips,Mx8000 IDT 16,3.2.0,1,749,
2250,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.2892.1213885522.2,2008-06-19,Scanner-Philips_Exp-200_Pitch-1.2_SlCol-16x0.75mm,60,1.2.840.113704.1.111.6032.1213886955.14,CT,SliceTh-1.5_SliceInc-0.7_ReconFilter-C,74.000000,Philips,Mx8000 IDT 16,3.2.0,1,427,
2251,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.2892.1213885522.2,2008-06-19,Scanner-Philips_Exp-200_Pitch-1.2_SlCol-16x0.75mm,60,1.2.840.113704.1.111.6032.1213886955.15,CT,SliceTh-3_SliceInc-1.5_ReconFilter-C,75.000000,Philips,Mx8000 IDT 16,3.2.0,1,198,
2252,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.2892.1213885522.2,2008-06-19,Scanner-Philips_Exp-200_Pitch-1.2_SlCol-16x0.75mm,60,1.2.840.113704.1.111.6032.1213886955.16,CT,SliceTh-0.8_SliceInc-0.4_ReconFilter-B,76.000000,Philips,Mx8000 IDT 16,3.2.0,1,745,
2253,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.2892.1213885522.2,2008-06-19,Scanner-Philips_Exp-200_Pitch-1.2_SlCol-16x0.75mm,60,1.2.840.113704.1.111.6032.1213886955.17,CT,SliceTh-1.5_SliceInc-0.7_ReconFilter-B,77.000000,Philips,Mx8000 IDT 16,3.2.0,1,425,
2254,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.2892.1213885522.2,2008-06-19,Scanner-Philips_Exp-200_Pitch-1.2_SlCol-16x0.75mm,60,1.2.840.113704.1.111.6032.1213886955.18,CT,SliceTh-3_SliceInc-1.5_ReconFilter-B,78.000000,Philips,Mx8000 IDT 16,3.2.0,1,197,
2255,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.2892.1213885522.2,2008-06-19,Scanner-Philips_Exp-200_Pitch-1.2_SlCol-16x0.75mm,60,1.2.840.113704.1.111.6032.1213888819.20,CT,SliceTh-0.8_SliceInc-0.4_ReconFilter-C,79.000000,Philips,Mx8000 IDT 16,3.2.0,1,749,
2256,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.2892.1213885522.2,2008-06-19,Scanner-Philips_Exp-200_Pitch-1.2_SlCol-16x0.75mm,60,1.2.840.113704.1.111.6032.1213888871.28,CT,SliceTh-1.5_SliceInc-0.7_ReconFilter-C,80.000000,Philips,Mx8000 IDT 16,3.2.0,1,427,
2257,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.2892.1213885522.2,2008-06-19,Scanner-Philips_Exp-200_Pitch-1.2_SlCol-16x0.75mm,60,1.2.840.113704.1.111.6032.1213888871.29,CT,SliceTh-3_SliceInc-1.5_ReconFilter-C,81.000000,Philips,Mx8000 IDT 16,3.2.0,1,198,
2258,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.2892.1213885522.2,2008-06-19,Scanner-Philips_Exp-200_Pitch-1.2_SlCol-16x0.75mm,60,1.2.840.113704.1.111.6032.1213888871.30,CT,SliceTh-0.8_SliceInc-0.4_ReconFilter-B,82.000000,Philips,Mx8000 IDT 16,3.2.0,1,745,
2259,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.2892.1213885522.2,2008-06-19,Scanner-Philips_Exp-200_Pitch-1.2_SlCol-16x0.75mm,60,1.2.840.113704.1.111.6032.1213888871.31,CT,SliceTh-1.5_SliceInc-0.7_ReconFilter-B,83.000000,Philips,Mx8000 IDT 16,3.2.0,1,425,
2260,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.2892.1213885522.2,2008-06-19,Scanner-Philips_Exp-200_Pitch-1.2_SlCol-16x0.75mm,60,1.2.840.113704.1.111.6032.1213888871.32,CT,SliceTh-3_SliceInc-1.5_ReconFilter-B,84.000000,Philips,Mx8000 IDT 16,3.2.0,1,197,
2261,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.2892.1213885522.2,2008-06-19,Scanner-Philips_Exp-200_Pitch-1.2_SlCol-16x0.75mm,60,1.2.840.113704.1.111.6032.1213889231.43,CT,SliceTh-0.8_SliceInc-0.4_ReconFilter-C,85.000000,Philips,Mx8000 IDT 16,3.2.0,1,749,
2262,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.2892.1213885522.2,2008-06-19,Scanner-Philips_Exp-200_Pitch-1.2_SlCol-16x0.75mm,60,1.2.840.113704.1.111.6032.1213889270.51,CT,SliceTh-1.5_SliceInc-0.7_ReconFilter-C,86.000000,Philips,Mx8000 IDT 16,3.2.0,1,427,
2263,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.2892.1213885522.2,2008-06-19,Scanner-Philips_Exp-200_Pitch-1.2_SlCol-16x0.75mm,60,1.2.840.113704.1.111.6032.1213889270.52,CT,SliceTh-3_SliceInc-1.5_ReconFilter-C,87.000000,Philips,Mx8000 IDT 16,3.2.0,1,198,
2264,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.2892.1213885522.2,2008-06-19,Scanner-Philips_Exp-200_Pitch-1.2_SlCol-16x0.75mm,60,1.2.840.113704.1.111.6032.1213889270.53,CT,SliceTh-0.8_SliceInc-0.4_ReconFilter-B,88.000000,Philips,Mx8000 IDT 16,3.2.0,1,606,
2265,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.2892.1213885522.2,2008-06-19,Scanner-Philips_Exp-200_Pitch-1.2_SlCol-16x0.75mm,60,1.2.840.113704.1.111.6032.1213890020.57,CT,SliceTh-0.8_SliceInc-0.4_ReconFilter-C,89.000000,Philips,Mx8000 IDT 16,3.2.0,1,749,
2266,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.2892.1213885522.2,2008-06-19,Scanner-Philips_Exp-200_Pitch-1.2_SlCol-16x0.75mm,60,1.2.840.113704.1.111.5172.1213892997.1,CT,SliceTh-1.5_SliceInc-0.7_ReconFilter-B,61.000000,Philips,Mx8000 IDT 16,3.2.0,1,425,
2267,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.2892.1213885522.2,2008-06-19,Scanner-Philips_Exp-200_Pitch-1.2_SlCol-16x0.75mm,60,1.2.840.113704.1.111.5172.1213892997.5,CT,SliceTh-3_SliceInc-1.5_ReconFilter-B,62.000000,Philips,Mx8000 IDT 16,3.2.0,1,197,
2268,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.2892.1213885522.2,2008-06-19,Scanner-Philips_Exp-200_Pitch-1.2_SlCol-16x0.75mm,60,1.2.840.113704.1.111.5492.1213893331.1,CT,SliceTh-1.5_SliceInc-0.7_ReconFilter-C,63.000000,Philips,Mx8000 IDT 16,3.2.0,1,427,
2269,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.2892.1213885522.2,2008-06-19,Scanner-Philips_Exp-200_Pitch-1.2_SlCol-16x0.75mm,60,1.2.840.113704.1.111.5492.1213893332.8,CT,SliceTh-3_SliceInc-1.5_ReconFilter-C,64.000000,Philips,Mx8000 IDT 16,3.2.0,1,198,
2270,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.2892.1213885522.2,2008-06-19,Scanner-Philips_Exp-200_Pitch-1.2_SlCol-16x0.75mm,60,1.2.840.113704.1.111.5492.1213893332.9,CT,SliceTh-0.8_SliceInc-0.4_ReconFilter-B,65.000000,Philips,Mx8000 IDT 16,3.2.0,1,745,
2271,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.2892.1213885522.2,2008-06-19,Scanner-Philips_Exp-200_Pitch-1.2_SlCol-16x0.75mm,60,1.2.840.113704.1.111.5492.1213893332.10,CT,SliceTh-1.5_SliceInc-0.7_ReconFilter-B,66.000000,Philips,Mx8000 IDT 16,3.2.0,1,425,
2272,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.2892.1213885522.2,2008-06-19,Scanner-Philips_Exp-200_Pitch-1.2_SlCol-16x0.75mm,60,1.2.840.113704.1.111.5492.1213893332.11,CT,SliceTh-3_SliceInc-1.5_ReconFilter-B,67.000000,Philips,Mx8000 IDT 16,3.2.0,1,197,
2273,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.1628.1224255064.3,2008-10-17,Scanner-Philips_Exp-200_Pitch-0.9_SlCol-16x0.75mm,60,1.2.840.113704.1.111.4452.1224256185.6,CT,SliceTh-0.8_SliceInc-0.4_ReconFilter-C,121.000000,Philips,Mx8000 IDT 16,3.2.0,1,749,
2274,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.1628.1224255064.3,2008-10-17,Scanner-Philips_Exp-200_Pitch-0.9_SlCol-16x0.75mm,60,1.2.840.113704.1.111.4452.1224256256.14,CT,SliceTh-1.5_SliceInc-0.7_ReconFilter-C,122.000000,Philips,Mx8000 IDT 16,3.2.0,1,427,
2275,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.1628.1224255064.3,2008-10-17,Scanner-Philips_Exp-200_Pitch-0.9_SlCol-16x0.75mm,60,1.2.840.113704.1.111.4452.1224256256.15,CT,SliceTh-3_SliceInc-1.5_ReconFilter-C,123.000000,Philips,Mx8000 IDT 16,3.2.0,1,198,
2276,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.1628.1224255064.3,2008-10-17,Scanner-Philips_Exp-200_Pitch-0.9_SlCol-16x0.75mm,60,1.2.840.113704.1.111.4452.1224256256.16,CT,SliceTh-0.8_SliceInc-0.4_ReconFilter-B,124.000000,Philips,Mx8000 IDT 16,3.2.0,1,745,
2277,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.1628.1224255064.3,2008-10-17,Scanner-Philips_Exp-200_Pitch-0.9_SlCol-16x0.75mm,60,1.2.840.113704.1.111.4452.1224256256.17,CT,SliceTh-1.5_SliceInc-0.7_ReconFilter-B,125.000000,Philips,Mx8000 IDT 16,3.2.0,1,425,
2278,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.1628.1224255064.3,2008-10-17,Scanner-Philips_Exp-200_Pitch-0.9_SlCol-16x0.75mm,60,1.2.840.113704.1.111.4452.1224256256.18,CT,SliceTh-3_SliceInc-1.5_ReconFilter-B,126.000000,Philips,Mx8000 IDT 16,3.2.0,1,197,
2279,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.1628.1224255064.3,2008-10-17,Scanner-Philips_Exp-200_Pitch-0.9_SlCol-16x0.75mm,60,1.2.840.113704.1.111.4452.1224257213.29,CT,SliceTh-0.8_SliceInc-0.4_ReconFilter-C,127.000000,Philips,Mx8000 IDT 16,3.2.0,1,749,
2280,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.1628.1224255064.3,2008-10-17,Scanner-Philips_Exp-200_Pitch-0.9_SlCol-16x0.75mm,60,1.2.840.113704.1.111.4452.1224257261.37,CT,SliceTh-1.5_SliceInc-0.7_ReconFilter-C,128.000000,Philips,Mx8000 IDT 16,3.2.0,1,427,
2281,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.1628.1224255064.3,2008-10-17,Scanner-Philips_Exp-200_Pitch-0.9_SlCol-16x0.75mm,60,1.2.840.113704.1.111.4452.1224257261.38,CT,SliceTh-3_SliceInc-1.5_ReconFilter-C,129.000000,Philips,Mx8000 IDT 16,3.2.0,1,198,
2282,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.1628.1224255064.3,2008-10-17,Scanner-Philips_Exp-200_Pitch-0.9_SlCol-16x0.75mm,60,1.2.840.113704.1.111.4452.1224257261.39,CT,SliceTh-0.8_SliceInc-0.4_ReconFilter-B,130.000000,Philips,Mx8000 IDT 16,3.2.0,1,745,
2283,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.1628.1224255064.3,2008-10-17,Scanner-Philips_Exp-200_Pitch-0.9_SlCol-16x0.75mm,60,1.2.840.113704.1.111.4452.1224257261.40,CT,SliceTh-1.5_SliceInc-0.7_ReconFilter-B,131.000000,Philips,Mx8000 IDT 16,3.2.0,1,425,
2284,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.1628.1224255064.3,2008-10-17,Scanner-Philips_Exp-200_Pitch-0.9_SlCol-16x0.75mm,60,1.2.840.113704.1.111.4452.1224257261.41,CT,SliceTh-3_SliceInc-1.5_ReconFilter-B,132.000000,Philips,Mx8000 IDT 16,3.2.0,1,197,
2285,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.1628.1224255064.3,2008-10-17,Scanner-Philips_Exp-200_Pitch-0.9_SlCol-16x0.75mm,60,1.2.840.113704.1.111.4452.1224258294.43,CT,SliceTh-0.8_SliceInc-0.4_ReconFilter-C,133.000000,Philips,Mx8000 IDT 16,3.2.0,1,749,
2286,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.1628.1224255064.3,2008-10-17,Scanner-Philips_Exp-200_Pitch-0.9_SlCol-16x0.75mm,60,1.2.840.113704.1.111.4452.1224258344.51,CT,SliceTh-1.5_SliceInc-0.7_ReconFilter-C,134.000000,Philips,Mx8000 IDT 16,3.2.0,1,427,
2287,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.1628.1224255064.3,2008-10-17,Scanner-Philips_Exp-200_Pitch-0.9_SlCol-16x0.75mm,60,1.2.840.113704.1.111.4452.1224258344.52,CT,SliceTh-3_SliceInc-1.5_ReconFilter-C,135.000000,Philips,Mx8000 IDT 16,3.2.0,1,198,
2288,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.1628.1224255064.3,2008-10-17,Scanner-Philips_Exp-200_Pitch-0.9_SlCol-16x0.75mm,60,1.2.840.113704.1.111.4452.1224258344.53,CT,SliceTh-0.8_SliceInc-0.4_ReconFilter-B,136.000000,Philips,Mx8000 IDT 16,3.2.0,1,745,
2289,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.1628.1224255064.3,2008-10-17,Scanner-Philips_Exp-200_Pitch-0.9_SlCol-16x0.75mm,60,1.2.840.113704.1.111.4452.1224258344.54,CT,SliceTh-1.5_SliceInc-0.7_ReconFilter-B,137.000000,Philips,Mx8000 IDT 16,3.2.0,1,425,
2290,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.1628.1224255064.3,2008-10-17,Scanner-Philips_Exp-200_Pitch-0.9_SlCol-16x0.75mm,60,1.2.840.113704.1.111.4452.1224258344.55,CT,SliceTh-3_SliceInc-1.5_ReconFilter-B,138.000000,Philips,Mx8000 IDT 16,3.2.0,1,197,
2291,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.1628.1224255064.3,2008-10-17,Scanner-Philips_Exp-200_Pitch-0.9_SlCol-16x0.75mm,60,1.2.840.113704.1.111.4452.1224261033.75,CT,SliceTh-0.8_SliceInc-0.4_ReconFilter-C,139.000000,Philips,Mx8000 IDT 16,3.2.0,1,749,
2292,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.1628.1224255064.3,2008-10-17,Scanner-Philips_Exp-200_Pitch-0.9_SlCol-16x0.75mm,60,1.2.840.113704.1.111.4452.1224261080.83,CT,SliceTh-1.5_SliceInc-0.7_ReconFilter-C,140.000000,Philips,Mx8000 IDT 16,3.2.0,1,427,
2293,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.1628.1224255064.3,2008-10-17,Scanner-Philips_Exp-200_Pitch-0.9_SlCol-16x0.75mm,60,1.2.840.113704.1.111.4452.1224261080.84,CT,SliceTh-3_SliceInc-1.5_ReconFilter-C,141.000000,Philips,Mx8000 IDT 16,3.2.0,1,198,
2294,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.1628.1224255064.3,2008-10-17,Scanner-Philips_Exp-200_Pitch-0.9_SlCol-16x0.75mm,60,1.2.840.113704.1.111.4452.1224261080.85,CT,SliceTh-0.8_SliceInc-0.4_ReconFilter-B,142.000000,Philips,Mx8000 IDT 16,3.2.0,1,745,
2295,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.1628.1224255064.3,2008-10-17,Scanner-Philips_Exp-200_Pitch-0.9_SlCol-16x0.75mm,60,1.2.840.113704.1.111.4452.1224261080.86,CT,SliceTh-1.5_SliceInc-0.7_ReconFilter-B,143.000000,Philips,Mx8000 IDT 16,3.2.0,1,425,
2296,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.1628.1224255064.3,2008-10-17,Scanner-Philips_Exp-200_Pitch-0.9_SlCol-16x0.75mm,60,1.2.840.113704.1.111.4452.1224261080.87,CT,SliceTh-3_SliceInc-1.5_ReconFilter-B,144.000000,Philips,Mx8000 IDT 16,3.2.0,1,197,
2297,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.1628.1224255064.3,2008-10-17,Scanner-Philips_Exp-200_Pitch-0.9_SlCol-16x0.75mm,60,1.2.840.113704.1.111.4452.1224262075.89,CT,SliceTh-0.8_SliceInc-0.4_ReconFilter-C,145.000000,Philips,Mx8000 IDT 16,3.2.0,1,749,
2298,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.1628.1224255064.3,2008-10-17,Scanner-Philips_Exp-200_Pitch-0.9_SlCol-16x0.75mm,60,1.2.840.113704.1.111.4452.1224262128.97,CT,SliceTh-1.5_SliceInc-0.7_ReconFilter-C,146.000000,Philips,Mx8000 IDT 16,3.2.0,1,427,
2299,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.1628.1224255064.3,2008-10-17,Scanner-Philips_Exp-200_Pitch-0.9_SlCol-16x0.75mm,60,1.2.840.113704.1.111.4452.1224262128.98,CT,SliceTh-3_SliceInc-1.5_ReconFilter-C,147.000000,Philips,Mx8000 IDT 16,3.2.0,1,198,
2300,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.1628.1224255064.3,2008-10-17,Scanner-Philips_Exp-200_Pitch-0.9_SlCol-16x0.75mm,60,1.2.840.113704.1.111.4452.1224262128.99,CT,SliceTh-0.8_SliceInc-0.4_ReconFilter-B,148.000000,Philips,Mx8000 IDT 16,3.2.0,1,745,
2301,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.1628.1224255064.3,2008-10-17,Scanner-Philips_Exp-200_Pitch-0.9_SlCol-16x0.75mm,60,1.2.840.113704.1.111.4452.1224262128.100,CT,SliceTh-1.5_SliceInc-0.7_ReconFilter-B,149.000000,Philips,Mx8000 IDT 16,3.2.0,1,425,
2302,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.1628.1224255064.3,2008-10-17,Scanner-Philips_Exp-200_Pitch-0.9_SlCol-16x0.75mm,60,1.2.840.113704.1.111.4452.1224262128.101,CT,SliceTh-3_SliceInc-1.5_ReconFilter-B,150.000000,Philips,Mx8000 IDT 16,3.2.0,1,197,
2303,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.1628.1224255064.3,2008-10-17,Scanner-Philips_Exp-200_Pitch-0.9_SlCol-16x0.75mm,60,1.2.840.113704.1.111.4452.1224263108.103,CT,SliceTh-0.8_SliceInc-0.4_ReconFilter-C,151.000000,Philips,Mx8000 IDT 16,3.2.0,1,749,
2304,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.1628.1224255064.3,2008-10-17,Scanner-Philips_Exp-200_Pitch-0.9_SlCol-16x0.75mm,60,1.2.840.113704.1.111.4452.1224263157.111,CT,SliceTh-1.5_SliceInc-0.7_ReconFilter-C,152.000000,Philips,Mx8000 IDT 16,3.2.0,1,427,
2305,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.1628.1224255064.3,2008-10-17,Scanner-Philips_Exp-200_Pitch-0.9_SlCol-16x0.75mm,60,1.2.840.113704.1.111.4452.1224263157.112,CT,SliceTh-3_SliceInc-1.5_ReconFilter-C,153.000000,Philips,Mx8000 IDT 16,3.2.0,1,198,
2306,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.1628.1224255064.3,2008-10-17,Scanner-Philips_Exp-200_Pitch-0.9_SlCol-16x0.75mm,60,1.2.840.113704.1.111.4452.1224263157.113,CT,SliceTh-0.8_SliceInc-0.4_ReconFilter-B,154.000000,Philips,Mx8000 IDT 16,3.2.0,1,745,
2307,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.1628.1224255064.3,2008-10-17,Scanner-Philips_Exp-200_Pitch-0.9_SlCol-16x0.75mm,60,1.2.840.113704.1.111.4452.1224263157.114,CT,SliceTh-1.5_SliceInc-0.7_ReconFilter-B,155.000000,Philips,Mx8000 IDT 16,3.2.0,1,425,
2308,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.1628.1224255064.3,2008-10-17,Scanner-Philips_Exp-200_Pitch-0.9_SlCol-16x0.75mm,60,1.2.840.113704.1.111.4452.1224263157.115,CT,SliceTh-3_SliceInc-1.5_ReconFilter-B,156.000000,Philips,Mx8000 IDT 16,3.2.0,1,197,
2309,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.1628.1224255064.3,2008-10-17,Scanner-Philips_Exp-200_Pitch-0.9_SlCol-16x0.75mm,60,1.2.840.113704.1.111.4452.1224264171.117,CT,SliceTh-0.8_SliceInc-0.4_ReconFilter-C,157.000000,Philips,Mx8000 IDT 16,3.2.0,1,749,
2310,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.1628.1224255064.3,2008-10-17,Scanner-Philips_Exp-200_Pitch-0.9_SlCol-16x0.75mm,60,1.2.840.113704.1.111.4452.1224264380.125,CT,SliceTh-1.5_SliceInc-0.7_ReconFilter-C,158.000000,Philips,Mx8000 IDT 16,3.2.0,1,427,
2311,Phantom FDA,NoduleLayout_4,Thoracic Phantom,1.2.840.113704.1.111.1628.1224255064.3,2008-10-17,Scanner-Philips_Exp-200_Pitch-0.9_SlCol-16x0.75mm,60,1.2.840.113704.1.111.4452.1224264380.126,CT,SliceTh-3_SliceInc-1.5_ReconFilter-C,159.000000,Philips,Mx8000 IDT 16,3.2.0,1,198,
